allergen,keyword
gluten,(11) food creations pvt. ltd.-s. no. 34 91000500 (29) north east m bengaluru rural karnataka-560067 lic. no. 300 0001 (24) parsons sahibabad
gluten,"nature identical and artificial (caramel and vanilla) flavouring substances).

allergen information: contains milk"
gluten,471)
gluten,sugar - water dark soy sauce (20%) (contains water soybeans. roasted wheat (contains cluten)) ginger purée (10%) garlic purée. cornflour concentrated lime juice. smoked salt crushed red chillies. ground ginger mirin rice wine (contains rice water alcohol glucose syrup).
gluten,stabilizer(ins 412)
gluten,curcuma
gluten,soy. may contain milk and barley.
gluten,nutmeg & cinnamon. allergen: may contains almond
gluten,420
gluten,2%)
gluten,923
gluten,turmeric powder (1%)}
gluten,dehydrated vegetables(13.5%)[carrot
gluten,noodles (80.00%) refined wheat flour (maida)
gluten,flavour enhancer (sodium glutamate)
gluten,refined palmolein oil
gluten,red wheat flour maida)
gluten,costarch
gluten,ins 150c) and added flavour(s) (nature identical flavouring substances - chocolate and artificial flavouring substances - vanilla
gluten,cocoa solids (6%)
gluten,malt product. soya flour
gluten,dehydrated chicken powder (chicken meat (5.7%)
gluten,132 & 133)
gluten,cocoa solid substres (vanilla
gluten,fruit products (7.3%) (glazed fruits (papaya cuts sugar
gluten,nuts & raisins 22.9% (raisins
gluten,cinnamon (0.5% )
gluten,artificial flavouring substance (vanillin).
gluten,multi grains 76.2% [wheat flakes (30%) (wheat
gluten,471 & 481 (i))
gluten,preservatives-ins 211 and contains permitted synthetic food color-ins 129 (fd& c red no.40)
gluten,acidity regulator - 260
gluten,refined wheat flour (maida) sugar (33%) refined palm oil edible maize starch colours (150a. 150d. 122
gluten,0 0
gluten,may contains _nut_
gluten,raising agent (ins 500(i)). antioxidant (ins 319). seasoning mix: mixed spices (22.6%) [coriander
gluten,palm olein
gluten,madhya pradesh lic. no. the &quot;lot no. and see address panel. 06-1.8. mangharam foods 01129
gluten,thickeners and stabilizer (401
gluten,mustard seed & wheat
gluten,pineapple cuts) & orange pulp
gluten,amaranth puffs
gluten,natu and nature identical flavouring substances
gluten,millets
gluten,noodle powder (refined wheat flour (maida)
gluten,palm oil)
gluten,soybean oil
gluten,salt).
gluten,nature identical flavouring substances * used as natural flavouring agents contains: wheat & milk. lacko (category-15.1)
gluten,acidity regulator (ins 296
gluten,modified food starch
gluten,clove powder (0.1%)
gluten,brilliant b fcf (e133)
gluten,ins 451(1) & ins 330)
gluten,wheat gluten (0.4%)
gluten,ins 122)
gluten,flavour enhancers (621
gluten,edible vegetare oil (rice bran oil)
gluten,minerals**
gluten,wheat (15%)
gluten,dehydrated vegetables (16.7%) (carrot bits 18.5%)
gluten,seasoning sugar
gluten,sirop de sucre inverti
gluten,cheese sauce(milk
gluten,cake (68%): refined wheat flour (maida)
gluten,hydrogenated vegetable oil
gluten,red chilli bib
gluten,soyabean oil
gluten,1700)]
gluten,thickeners (508 & 412). acidity regulators (501(i) & 500(i)) and humectant (451(i)). masala tastemaker®: mixed spices (25.6%) (onion powder
gluten,gluten and apple cider vinegar.
gluten,sesame seeds. i
gluten,vitamin store b12 (cyanocobalamin). allergens: contains milk
gluten,sait lactose (milk) s onion (2.7%)
gluten,cocoa solids (5.6%)
gluten,huile végétale (palmoléine)
gluten,ins 500(i)
gluten,yea extract powder
gluten,nuts cashew (0.8%)
gluten,cocoa solids
gluten,~spices & condiments
gluten,acidity regulator (ins 260))
gluten,i0dised salt
gluten,dehydrated bread
gluten,cocoa solids (3.9%)
gluten,soybeans (10%)
gluten,noodle powder ( refined wheat flour
gluten,fruit products (5.3%) glazed fruits (papaya cuts
gluten,refined peanut oil
gluten,improver [1101(i)] and colour (102). (numbers in brackets as per international numbering system) contains wheat
gluten,barley malt vinegar
gluten,dehydrated papaya (2%)
gluten,artificial (vanilla) flavouring substance and nature-identical flavouring substance). contains wheat
gluten,e412
gluten,class 11 preservative (ins 282). acidity regulator (ins 260)
gluten,milk solids (5%)
gluten,flavour enhancers (ins 631
gluten,flavour enhancers (ins 621
gluten,mixed spices (13.1%)
gluten,mineral
gluten,natural improver
gluten,emulsifier (ins 322(i))
gluten,wheat starch
gluten,cassia
gluten,ins 160b(0)]
gluten,500(i)
gluten,cashew nuts (1.8%)
gluten,corn grits (90%)
gluten,spices (clove and nutmeg). allergen advice: contains wheat
gluten,acidity regulator (330) and stabilizer (415)
gluten,chic chips (8%) (sugar
gluten,natural colour [ins 150c]
gluten,and nature-identical flavouring substances contains wheat
gluten,pumpkin seeds
gluten,colour (ins 150d)
gluten,ins 500(11))
gluten,iodized salt and emulsifiers [lecithin (from soyabean)
gluten,vitamin b9 (folic acid)
gluten,ins 627 & ins 620)
gluten,milk products [milk solids & butter (0.5%)]
gluten,rice flour (9.6%)
gluten,honey (1.3%)
gluten,emulsifiers [322 & 471]
gluten,raising agent (500(i))
gluten,dried garlic powder
gluten,red pepper
gluten,sweetener (sucralose)
gluten,milk and sulphite. store in a cool
gluten,toasted onion flakes (3.7%)
gluten,"mineral and wheat gluten. contains wheat & nut.

may contains milk"
gluten,butter).
gluten,cocoa solids (2.3%)
gluten,oats
gluten,humectant (ins 422))
gluten,rice bran oil coating: organic sugar
gluten,split pulse moong (moong dal) (4.32 %)
gluten,dried garlic
gluten,cocoa butter (8%)
gluten,ins 477
gluten,a emulsifier (ins 471)/e 471
gluten,instant noodle powder {refined wheat flour (maida) (15.8%)
gluten,antioxidant (rosemary extract)
gluten,dexstrose
gluten,chocolate chips (21%) [sugar
gluten,tapioca starch
gluten,artificial flavours-chocolate and vanilla) sugar
gluten,permitted emulsifiers [lecithin (e 322(1))
gluten,ins 1520
gluten,refined wheat flour (maida) (50.5%)
gluten,protein blend 25% (high protein peanut flour
gluten,lodized salt wheat gluten (0.07% spices and condiments (17.6%)[garlic
gluten,nutmeg powder)
gluten,refined wheat flour (maida) (73%)
gluten,flour treatment agent (ins 223) and colour (ins 102). contains wheat
gluten,emulsifiers (ins 322
gluten,503 (ii)] and emulsifier of vegetable origin [472e].
gluten,acidity regulator (330). colour (150d)
gluten,natural flavour
gluten,milk products [milk solids & sweetened condensed partly skimmed milk]
gluten,colour (150a)
gluten,and choco chips.
gluten,edible vegetable oil (palmolein oil
gluten,salt replacer (potassium chloride)
gluten,artificial flavouring substances (vanilla
gluten,butter (96%)
gluten,flour treatment agents (341(iii)
gluten,e407
gluten,large cardamom & green cardamom. contains milk may contains almond
gluten,lodised salt
gluten,sweetener
gluten,flavour enhancer (631
gluten,acidity regulators [500(ii) & 501(ii)]
gluten,refined wheat flour [maida (50%)]
gluten,macaroni (pasta): semolina (wheat) (100%). masala tastemaker: milk solids
gluten,brown rice protein concentrate
gluten,broad beans
gluten,e472(e). e322)
gluten,raising agent (ins 500 (i) allergen information: contains soy & wheat may contain milk
gluten,edible lodized salt
gluten,ñnuridoalunmsiñušnunonns (ins 941 y information: this product contains peanuts
gluten,butter (0.6%)
gluten,iodised salt (0.8%)
gluten,(&quot;roasted spice mix powder (66%) (coriander
gluten,natural colour 160) flavour enhancers (ins 627 & ins 631) edible vegetable oil palm)]
gluten,acidity regulators (ins 270 ins 300 eulsifiers [ins 322(i)
gluten,semolina veast vital gluten
gluten,folic acid
gluten,emulsifier (435)
gluten,acidity regulators (341(1)
gluten,55 guilt aste ss don't hold back. munch on corn 47% rice flour (30%)
gluten,sesame oil/til oil)
gluten,(potassium iodate). selenium (sodium selenate)
gluten,1442
gluten,_wheat_ may contain _sulphite_
gluten,humectant (e 451))
gluten,raspberry
gluten,9f-britannia industries ltd.
gluten,edible vegetable oil paint maltodextrin
gluten,colour (102)._contains wheat
gluten,emulsifiers[32(i)
gluten,spices powder (cloves
gluten,dry mango
gluten,millets (16%) [ragi (9.7%)
gluten,thickener (ins 412)
gluten,artificial trans fat flavouring substances (vanilla and humectant (ins 1520). contains wheat
gluten,beetroot powder and antioxidant (ins 307b).
gluten,"antioxidant (ins 307b) and mineral.

allgen declaration: contains wheat"
gluten,oat flour (10.7%)
gluten,sodium polyphosphate
gluten,colour (150d) and potassiun iodate
gluten,ins 410)
gluten,enteresterified & hydrogenated vegetable fat (palm)
gluten,starch (potato (9%)
gluten,toasted onion flakes (onion (17.5%)
gluten,barley and sulphite
gluten,ginger
gluten,food acid (296)
gluten,firming agent (170(i))
gluten,wheat flour (atta) (18.3%)
gluten,vegetable oil (hydrogenated coconut
gluten,chocolate 21% (sugar
gluten,horsetail
gluten,mushroom
gluten,soy sauce powder (soybean
gluten,humectants (420
gluten,124
gluten,humectant (420(iii))
gluten,hydrogenated vegetable oils
gluten,tal shirur
gluten,emulsifier [22] a nature identical flavouring substances]
gluten,lecithin (from soyabean)]
gluten,ins 407
gluten,desiccated coconut
gluten,nɔjnišiñu
gluten,pistachio & hazelnut paste)
gluten,cumin & turmeric)
gluten,acidity regulator (260) and flour treatment agent (510).
gluten,raising agents 1500(1)
gluten,parsley
gluten,chocolate 23% (sugar
gluten,mixed spices (coriander powder
gluten,lactose). &quot;as flavouring agent. &quot;contains onion and garlic
gluten,bajra
gluten,caramel salt mix (iodised salt
gluten,papaya (papaya cubes
gluten,pressed rice
gluten,dextrose monohydrate
gluten,cultured glucose
gluten,aniseed powder
gluten,cake (45%*) - (refined wheat flour (maida)
gluten,dough conditioner. (ins 223)
gluten,*spices and condiments
gluten,edible desiccated coconut powder (5.5%)
gluten,"476).
contains added flavour (natural"
gluten,multigrain (66.4%) (wheat (24.6%)
gluten,acidity regulators (330 & 334)
gluten,e170i)
gluten,471
gluten,133 & 102) cocoa solids (2.72) milk solids raising agents (500m) & 503@] emulsifiers 471 & 322@] milk chocolate (0.12) emulsifier (3220))) nature identical & artificial (vanilla
gluten,antioxidants (ins3 ins1102)
gluten,colour (160c)
gluten,colour (150d) and acidity regulator (330). contains wheat & milk. may contains mustard & soy.
gluten,raising agents 503()
gluten,bakery shortening [palm oil
gluten,soya lecithin)
gluten,vitamins antioxidant (ins 320). contains permitted natural colour added flavours (nature identical
gluten,cabbage & curry i leaves)
gluten,rice bran oil (edible vegetable oil)
gluten,wheat bran (2.4%)
gluten,sorghum)
gluten,341())
gluten,texturizer - 451(i). seasoning: iodised salt
gluten,1odised salt
gluten,chocolate (21%) i sugar
gluten,preservative (ins232)
gluten,maltodextrin and natural colour (e150d)
gluten,non-hydrogenated vegetable oil (palm)
gluten,chocolate (5.8%) [sugar
gluten,mh-400057 phone no.:022-6691 6929; en visit us at www.parleproducts.com made with
gluten,edible vegetable oil ((palm olein) (contains antioxidant (ins 319)))
gluten,e110
gluten,minerals (calcium (tribasic calcium phosphate)
gluten,colour(paprika extract)
gluten,gelling agent (440) and colour (122). (numbers in brackets as per international numbering system) contains wheat
gluten,e330)
gluten,acidity regulator 1341(i)] and artificial flavour (milk). cal diet)
gluten,emulsifier ( e471. e481). preservative (e202. e282).
gluten,barley and soy. weetenedo 17333 920103094578
gluten,ins 341 (iii))
gluten,niacinamide
gluten,milk and sulphite. vitamins+ minerals*
gluten,e417
gluten,acidity regulator (ins 330)). wafer sheet (refined wheat flour (maida)
gluten,permitted class ii preservatives (ins 211) permitted natural food colour (ins 150d) and added flavours (natural
gluten,"acidity regulators (501 (i)&500 (i)) and humectant (451(i)). 
masala tastemaker: mixed spices (25.6%) (onion powder"
gluten,ins 296)
gluten,artificial flavouring substance (vanilla)
gluten,dough conditioner (223) and improvers [1101(i)& xylanase]. (numbers in brackets as per international numbering system) contains wheat
gluten,flour treatment agents (516 and 1101(i)) and lodized salt. contains added flavour (artificial (vanilla) flavouring substances). may contain peanuts maha crunch ilicious
gluten,10dised salt
gluten,antioxidant (ins 319) & thickener (ins 412) seasoning mix (15%): dehydrated pieces 22.78% (textured soya
gluten,wheat flour (atta - 42.8%)
gluten,341(i)
gluten,clove (0.2%)
gluten,vitamins. flavours (nature identical & artificial (coconut))
gluten,humectants (451(1)
gluten,lodized sat hydrogenated vegetable (palm) fat
gluten,potassium carbonate]
gluten,sulphite & wheat
gluten,sodium tripolyphosphate
gluten,stabilisers 1422
gluten,flavour enhancer ( yeast extract powder
gluten,flour treatment agent (516).
gluten,5%
gluten,wheat
gluten,iodised salt and colour (150d). (numbers in brackets as per international numbering system) contains wheat
gluten,cumin
gluten,artificial flavouring substances(vanilla & mix fruit)
gluten,vanilliin. võib sisaldada sarapuupähkleid.
gluten,edible vegetable oil (rice bran oil)
gluten,confed wafer sugar
gluten,ajwain
gluten,soy protein isolate
gluten,soy and milk. some candied and dry fruits contain sulphite to maintain colour
gluten,cashew nuts (12.5%)
gluten,acidity regulator [341(ii)]
gluten,dehydrated fruits & nuts (raisins (2%)
gluten,dehydrated green peas (67%)
gluten,natural identical and artificial (caramel and vanilla) flavouring substances
gluten,seasoning (contains garlic
gluten,+100]
gluten,emuls - ifier (471
gluten,ins 451i
gluten,vanilla & butter) flavouring substances
gluten,spices & condiments (chilli
gluten,acidity regulator (ins 260)
gluten,stabilizers (ins 407
gluten,maltitol (965)
gluten,nature identical flavouring substance
gluten,sugar (23%)
gluten,milk products (3.4%) (sweetened condensed partly skimmed milk & milk solids)
gluten,_oats_ and _soy_.
gluten,acid regulators(170(i)
gluten,cocoa solids (8%)
gluten,green cardamom cinnamon
gluten,cheese powder
gluten,butter (20%)
gluten,cocoa solids (4%)
gluten,roasted chick pea flour)
gluten,refined wheat flour (maida)(45%)
gluten,ginger (0.5%)
gluten,artificial flavouring substances (vanilla)}
gluten,milk solids (16.2%)
gluten,hydrogenated vegetable fats
gluten,emulsifier (lecithin-ins 322)
gluten,edible iodized salt
gluten,see ingredients
gluten,oleoresin capsicum & anticaning agent (ins 551). seasoning oil (7.50%); edible vegetable oil (palmolein
gluten,lodised salt. *as flavouring agent. contains onion and garlic allergen advice: contains soy
gluten,milk products (470sweetened condensed partl milk&milk solidst
gluten,emulsifier of vegetable origin (472e)
gluten,stabilizers [ins 170(i)]. yummy masala mix*: spices & condiments (15.2%) [onion
gluten,ragi
gluten,soya and mustard. india
gluten,rolled oats (34.2%)
gluten,acidity regulators (ins 330
gluten,cocoa solids (5.5%)
gluten,soya flour
gluten,nature identical and artificial flavouring substances cranberry)
gluten,ins 471]. artificial flavouring substance min) and flour treatment agents ins 223
gluten,emulsifier (472e)
gluten,traditi refined wheat flour (maida)
gluten,batters (dry mix) (ifc: 6.6) : rice flour (46%)
gluten,acidity regulator (330) and wheat gluten. contains wheat may contains milk
