code,product_name,brands,ingredients_text,allergens,allergens_tags,traces,traces_tags,countries
8901725104641,Sunfeast moms magic cashew almond,Sunfeast,biscuit,,,,,en:India
3948764022913,fanta coca cola,Everest Turmeric powder tikha lal,Everest black pepper,,,,,en:India
8901030877131,Real Mayonnaise,Hellmann's,"Refined Soybean Oil (Fortified with Vitamin A & D), Water, Sugar, Thickeners-E 1442, E 1450, Natural Vinegar, iodised Salt, Spices & Condiments, Lemon Juice Concentrate, Preservative-E 202, Nature Identical and Natural Flavouring Substances, Sequestrant-E 385.",en:soybeans,en:soybeans,,,India
8906032018513,Doodh Biscuits,Patanjali,"Wheat Flour (Atta )- 58.6%, Edible Vegetable Oil (Palm), Sugar, Liquid Glucose, Milk Solids (1.7%), lodized Salt, Leavening agents [INS-500(ii), INS 503(ii), INS - 341(1), Cheese, Dough Conditioner (INS 223), Antioxidant (INS 319), Emulsifier [INS 322). Natural, Nature Identical Artificial Flavouring Substances (Milk & Vanilla). CONTAINS WHEAT, MILK, SOY, SULPHITE",,"en:gluten,en:milk,en:soybeans,en:sulphur-dioxide-and-sulphites",,,en:india
8906002482450,Snickers Chocolate Bar,Mars,"Chocolate (Sugar, Cocoa Butter, Cocoa Mass, Lactose, Full Cream Milk Powder, Whey Powder, Milk Fat, Emulsifier (Soya Lecithin E322), Water, Artificial Flavour (Vanillin)), Peanuts, Glucose Syrup, Sugar, Vegetable Fat(Palm Fat), Skimmed Milk","en:milk,en:nuts,en:peanuts,en:soybeans","en:milk,en:nuts,en:peanuts,en:soybeans",en:nuts,en:nuts,India
8906036670212,Curd,Nandini,Milk Solids (Toned Milk) & Active Culture Allergen Advice: contains Milk,,en:milk,,,en:india
8906009070445,unibic choco kiss,Unibic,,,,,,en:india
8908008674808,Wafer,Nabati,"Cream (Sugar, Refined Palm Olein, Whey Powder, Cocoa Powder (Cocoa Solids (3.6%)), Corn Starch, Emulsifier (INS 322), lodized Salt, Acidity Regulator (INS 330)). Wafer Sheet (Refined Wheat Flour (Maida), Cocoa Powder (Cocoa Solids (2.4%)), Refined Palm Olein, Flour Treatment Agent (INS 1101 (i))), lodized Salt, Raising Agent (INS 500(ii)), Emulsifier (INS 322)). Numbers in the bracket as per international numbering system Allergen:contains wheat, milk, and soya.",,"en:gluten,en:milk,en:soybeans",,,en:India
8901207026553,Honey,Dabur,Honey,,,,,India
8901063093393,Good day cashew cookies,Britannia,"NUTRITION INFORMATION Serving Size: 15g (approx, 2 Beguns) No of Servings per pack - About 17 Approx Values per 100 g Energy Protein Carbohydrate of which Total Sugars Added Sugars Total Fat Saturated fatty acids Meno unsaturated fatty acids Poly unsaturated fatty acids Trans fatty acids Cholestorol Sodia 508 kcal 66 g 677 211 208 234 115 g 91 g 24 g 0 g 32 mg 221 m Serve %) ROA 2",,,,,en:India
8901063142114,Britannia Nutri Choice Oats,Britannia,"WHEAT FLOUR (ATTA) (41.7%), SUGAR, REFINED PALM OIL, ROLLED DATS (14.3%), ALMONDS (5%), LIQUID GLUCOSE, WHEAT BRAN (2.4%), MALTODEXTRIN, RAISING AGENTS [500(ii), 503(ii) & 450(i)], MILK SOLIDS (1.6%), INVERT SUGAR SYRUP, DATS FIBRE (0.8%), EMULSIFIERS [322(i), 471 & 472e], FLAVOURS [ARTIFICIAL (MILK & BUTTER), NATURAL & NATURE IDENTICAL FLAVOURING SUBSTANCES], IODISED SALT AND COLOUR (150d). (Numbers in brackets as per International Numbering System) CONTAINS WHEAT, OATS, NUTS, MILK AND SOYA.",,"en:gluten,en:milk,en:nuts,en:soybeans",,,en:India
7622201762476,Dairy Milk Minis,Cadbury,,,,,,India
8901491410106,Uncle Chiprs,10 rs,"Potato, Edible Vegetable Oil (Palmolein), &quot;Seasoning (Sugar, lodised Salt, &quot;Spices and Condiments, Acidity Regulators (330, 334, 296), Maltodextrin, Edible Starch, Salt Substitute (Potassium Chloride), Milk Solids, Anticaking Agents (551,470), Flavour Enhancers (631, 627), Color (150d), Flavour (Natural and Nature Identical Flavouring Substances), Modified Starch (1450)). *As flavouring agent. &quot;Contains Onion ALLERGEN ADVICE: Contains Milk .co.in/en-IN/live/story/uncle-chipps",,en:milk,,,en:India
8901491502016,Classic Salted Potato Chips,Lay's,,,,,,India
89000601,limca,coco-cola,"CARBONATED WATER, SUGAR, ACIDITY REGULATORS (330, 331(iii)), STABILIZERS 14,471 PRESERVATIVE (211), FLAVOURS (NATURAL, NATURE-IDENTICAL & ARTIFICIAL (LEMON) FLAVOURING SUBSTANCES).",,,,,en:India
8901725013738,Chips,Bingo,,,,,,in
8906009532356,Max protein daily choco almond bar,Ritebite,"Protein Blend (29%) (Soy Nuggets, Whey Protein Concentrate, Calcium Caseinate, Soy Concentrate), Dietary Fiber (16%) (Fructooligosacharide), Dark Compound No Added Sugar (12%) (Maltitol, Edible Vegetable Fat (Hydrogenated), Cocoa Solids, Emulsifier (Soy Lecithin)), Maltitol, Whole Grain Rolled Oats (8%), Almonds (7%), Brown Rice Crispy, Edible Vegetable Oil (High Oleic Sunflower Oil), Humectant (Glycerine), Cocoa Powder, Cocoa Mass, Flaxseeds, Tribasic Calcium Phosphate, Emulsifier (Soy Lecithin), Binding Agent (Guar Gum), Soy Protein Isolate, Salt and Citric Acid, Antioxidants (Vitamin C), Added Vitamins and Minerals. IDENTICAL FLAVOUR(S))",,"en:milk,en:nuts,en:soybeans",,,India
8906005508904,Bikaji mobile bhel chowpati bhelpuri,Bikaji,"Edible Vegetable Oil (Palmolein oll, Cotton Seed Oil), Puffed Rice (17%), Chick Pea (10%), Peanuts (79%), Gram Flour, Dew Bean Flour (Moth Flour), Wheat Flour, Rice Flakes, Dates (2%), Sugar, Ground Spices and Condiments (lodised Salt, Red Chilli, Coriander, Turmeric (Colouring & Spices), Cumin, Black Salt, Dry Green Chilli, Dry Red Chilli, Garlic, Dry Mango, Dry Cassia Leaves, Cinnamon, Ginger, Black Pepper, Cardamom, Clove, Nutmeg, Mace, Asafoetida, Acidity Regulator (INS330)",,"en:gluten,en:peanuts",,,India
7622201757250,,Oreo,,,,,,en:india
8901262152341,Amul Kool Premium Kesar Flavour,Amul,"Toned milk, sugar, milk solids, artificial flavouring substances (kesar), colours (102,110).",en:milk,en:milk,,,India
8901058001433,Rich Tomato Ketchup,Maggi,,,,,,"United States, en:india"
8901063162464,BRITANNIA marie GOLD,Britannia,Refin,,,,,India
0639382000393,,,,,,,,India
8901063093355,Good Day Cashew Cookies Medium Pack 600g,Britannia,"REFINED WHEAT FLOUR (MAIDA), REFINED PALM OIL, SUGAR, CASHEW NUTS (1.8%), INVERT SUGAR MILK SOLIDS, BUTTER (0.6%), RAISING AGENTS [503(ii) & 500(ii)], IODISED SALT, EMULSIFIERS (322(i), 471 & 472e] AND FLAVOURS [NATURE IDENTICAL AND ARTIFICIAL (MILK AND VANILLA) FLAVOURING SUBSTANCES].","en:gluten,en:milk,en:nuts,en:soybeans","en:gluten,en:milk,en:nuts,en:soybeans","en:milk,en:nuts","en:milk,en:nuts",India
8901262020046,Pure Milk Cheese Slices,Amul,"Cheese, Milk Solids, Permitted Emulsifying Salts (E331 & E452) & Common Salt. CONTAINS PERMITTED CLASS II PRESERVATIVES (E200 & E234) BEST BEFORE 9 MONTHS FROM PACKAGING WHEN STORED REFRIGE",,en:milk,,,"France, en:india"
8901262150064,Amul Taaza 1ltr,Amul,Milk,,en:milk,,,"France,India"
8901499008183,Corn Flakes Original,Kellogg's,"corn grits 87.7%, sugar, malt extract, iodized salt, vitamins, INS320",,,"en:gluten,en:nuts","en:gluten,en:nuts","Indien,Schweiz"
9556023331597,Super ring,"Oriantal, Oriental Food Industries","Maïs, Couleur Naturelle Fromage en poudre, Huile Végétale, Sucre, Sel et Glutamate Acide de Sodium.",,,,,"France,Réunion,India,New Zealand"
8901764041259,Thums Up 300ml can,Coca Cola,"Carbonated Water, Sugar, Acidity Regulator (338), Caffeine. Contains permitted natural colour (150d) and added flavours (natural, nature-identical and artificial flavouring substances (cola flavour)).",,,,,"United Kingdom,India,Canada"
8904004403718,Moong Dal,Haldiram's,"Split Pulse Moong (Moong Dal) (77 %), Cotton Seed Oil Refined & lodised Salt.",,,"en:gluten,en:milk,en:mustard,en:nuts,en:peanuts,en:sesame-seeds,en:soybeans","en:gluten,en:milk,en:mustard,en:nuts,en:peanuts,en:sesame-seeds,en:soybeans",India
8902579103170,FROOTI Mango Drink,"Parle Agro,Frooti","Water, Mango Pulp (19.5%), Sugar, Acidity Regulators [INS330, INS331(iii)], Preservatives (INS211, INS224, INS202), Antioxidant (INS300)",,,,,India
8901042969725,Gulab Jamun,MTR,"Refined wheat flour (Maida), Milk solids (18%), Interesterified vegetable fat, Raising agent [INS 500 (ii)] and Acidity regulator (INS 296). Allergen Advice: Contains Wheat Gluten and Milk.",,,,,"France, en:india"
19017198,,"Parle, Simply Good, Wholesome","FARINE DE BLE, HUILE VEGETALE ČOMESTĪBLE, LEVURE, EXTRAIT DE MALT, SEL, EMULSIFIANT D'ORIGINE VEGÉTALE (ESTERS D'ACIDE DIACETYLTARTRIQUE DE MONO ET DIGCEDIDES (E 47 META BISULFITE DE SODIUM (E 223] ET AMYLASE (E 11C 2. AP MP GH",,,en:Made in a factory that also uses wheat and salt alongside with malt,en:made-in-a-factory-that-also-uses-wheat-and-salt-alongside-with-malt,"en:Ghana, en:india"
3564706633872,Torti surimi,Menu Fraîcheur,"Pates alimentares cuites 3% semoule de blé dur, sell: eau; surimi 15% (eal, chair de poisson, amidon dont ble amidon modifie huile de soja sucre, set colorant: extrait de paprika, stabilisants: E450, E451); huile de colza; poivron rouge; vinagre d'alcool; jus de cron à base concentré; amidon modifié de pomme de teme; whisky; vinaigre de xeres; moutarde aan de moula d'alcool, se); sel; sucre ; jaune d'oeuf en poudre; congervateur: E202; ciboulette des ha épaississant: gomme xanthane; poivre; échalote déshydratée; poudre de betterave; artimes caramel ordinaire. Traces de: céleri, autres céréales contenant du gluten, crustacés graines de sésame et soja.",en:celery,"en:celery,en:eggs,en:fish,en:gluten",,"en:celery,en:gluten,en:soybeans","India, en:france"
8901542001932,Complan,Zydus Wellness,"Milk Solids (54.9%), Sugar, Peanut Oil, Maltodextrin, Caramel (INSI500), Minerals, Beet Red INS162), Vitamins., Inosital, Taurine, L-Carnitine, CONTAINS PERMITTED NATURAL COLOURS AND ADDED FLAVOURS (CHOCOLATE-ARTIFICIAL FLAVOURING SUBSTANCES) Contains Milk Solids Peanut Oil May contain traces of Nuts, Wheat and Soya. OTHER NUTRIENTS: Inasitol: 30 mg, Carnitine: / mg",,en:milk,en:milk,"en:gluten,en:milk,en:nuts,en:soybeans",en:India
8901491702188,Oats,Quaker,,,,,,en:India
8901725123123,iodized salt,aashirvaad,"EDIBLE COMMON SALT, ANTICAKING AGENTS (INS 551, INS 536) AND POTASSIUM IODATE",,,,,India
8901491366229,Kurkure Solid Masti Masala Twisteez Crisps,Kurkure,"Edible Vegetable Oil (Palmolein), Edible Starch, Besan (20.1%), Rice Flour (15.3%), Potato Powder, lodised Salt, *Seasoning (~Spices and Condiments, Maltodextrin, lodised Salt, Black Salt, Milk Solids, Acidity Regulators (330, 296, 334), Flavour (Natural and Nature Identical Flavouring Substances), Sugar, Tomato Powder)
*As flavouring agent. ~Contains Onion
ALLERGEN ADVICE: Contains Nuts, Milk
May Contain Sulphite",,en:milk,,,"Spain, en:india"
8904258700465,Raw Pressery Valencia Orange,Raw Pressery,"VALENCIA ORANGE JUICE (99.8%), CITRUS FIBER, ANTIOXIDANTS [(INS 224), VITAMIN C-INS 300] CONTAINS NATURALLY OCCURING SUGARS",,,,,India
8904004401172,Khatta Meetha,Haldiram,"Refined Palmolein Oil, Rice Flakes (22%) , Bengal Gram Flour (Besan) (21%), Refined Sugar, Split Pulse Bengal Gram (Chana Dal) (7%) Groundnuts (Peanuts) (5%), Sago (4%), Red Lentils (Masur Whole) (2.5%), Edible Common Salt, Black Salt, Turmeric Acidity Regulator (INS 330), Red Chilli, Ajwain, Raising Agent S500i) & Asafoetida tard Seed",en:peanuts,en:peanuts,,,India
8480024754288,Barritas de platano y chocolate,Alteza,,,,,,"India,España"
8901491101820,Potato Chips - Spanish Tomato Tango,Lay's,,,,,,"France, en:india"
8904063240248,Haldiram Bhujia 1kg,Haldiram's,,,,,,"Romania, en:india"
8901491001052,Lays salted Chips 30,Lay's,,,,,,en:in
8906002004430,Veg mayonnaise,Dr. Oetker,"Refined Soyabean Oil, Water, Sugar, Milk Solids, iodised Salt, Lemon Juice, Emulsifiers and Stabilizers (INS415, INS1442), Acidity Regulators (INS260, INS330), Preservatives (INS211, INS202), Antioxidant (INS319).  CONTAINS MILK.",,"en:milk,en:soybeans",en:milk,en:milk,en:in
89000564,Coca Cola,"Coca-Cola,Coke",,,,,,India
0012345678912,foo,bar,,,,,,en:India
8901491001038,Lays Spanish 50,Lays,,,,,,en:India
8901063142466,Nutri Choice Digestive,Britannia,"Refined wheat flour (maida), wheat flour(atta) (20%),refined palm oil, sugar, wheat bran(4.7%),Liquid glucose, milk solids, maltodextrin ,raising agents[503(ii)&500(ii)], IODISED salt ,emulsifiers[32(i),471&472e],malt extract and dough conditioner(233).contains added flavours [nature identical & artificial (vanillin) flavouring substances]","en:gluten,en:milk,en:soybeans,en:sulphur-dioxide-and-sulphites","en:gluten,en:milk,en:soybeans,en:sulphur-dioxide-and-sulphites",,,India
8901393019452,Happydent Gum,Happydent,"Polyols (Maltitol, Xylitol (7%), Sorbitol), Gum Base, Humectant (INS 422), Thickeners (INS 1405, INS 1412, INS 415 & INS 466), Flavours [Natural, Nature-Identical and Artificial (Mint) Flavouring Substances}, Sweetener (INS 951), Emulsifiers (INS 322, INS 473), Glazing Agents (INS 903, INS 901, INS 904), Antioxidant (INS 321), Colours (INS 102, INS 133)",en:soybeans,en:soybeans,,,India
8901491363020,Chilli Chatka,10,,,,,,en:India
8906009077291,Oatmeal cookies Sugar free,Unibic,"Refined Wheat Flour (Maida), Sweetener (INS 965 - Maltitol), Butter, Edible Vegetable Oil (Palm), Rolled Oats (8%), Dextrin, Desiccated Coconut Powder, Leavening Agents (INS 503 ii, INS 500 ii), Emulsifier (INS 322 from Soy), lodised Salt.",,"en:gluten,en:milk",,,India
8901063016873,50-50,Britannia,"REFINED WHEAT FLOUR MAIDA), REFINED (PALMOLEIN & PALM) OIL, SUGAR (18%), RAISING AGENTS [503(ii), 500(ii) & 341 (i)], IODISED SALT (0.8%), INVERT SUGAR SYRUP, YEAST, ACIDITY REGULATORS (270 & 330), EMULSIFIER (472e), NATURE IDENTICAL AND ARTIFICIAL (VANILLA) FLAVOURING SUBSTANCES AND DOUGH CONDITIONER (223). (Numbers in brackets as per International Numbering System)",,,,,en:India
8901063139336,Britannia bourbon 100g,Britannia,"REFINED WHEAT FLOUR (MAIDA), SUGAR (33%), REFINED PALM OIL, EDIBLE MAIZE STARCH, COLOURS (150a, 150d, 122, 110,133&102), COCOA SOLIDS (2.7%), MILK SOLIDS, RAISING AGENTS [500(ii)&503(ii)], NATURE IDENTICAL&ARTIFICIAL (VANILLA, CHOCOLATE MILK&MILKY COCOA) SUBSTANCES, FLAVOURING EMULSIFIERS [471 & 322(1)], MILK CHOCOLATE (0.1%) [EMULSIFIER (322(1))) AND IODISED SALT. (Numbers in brackets as per International Numbering System) CONTAINS WHEAT, MILK AND SOYA.",,"en:gluten,en:milk,en:soybeans",,,en:India
8904327600924,Myfitness Peanut Butter,Myfitness,,,,,,India
8901491000772,American Style Cream & Onion Flavour,Lay's,"Potato, Edible Vegetable Oil (Palmolein, Sunflower Oil), *Seasoning (Sugar, lodised Salt, Milk Solids, Spices & Condiments, Maltodextrin, Flavour (Natural and Nature Identical Flavouring Substances), Cheese Powder, Hydrolysed Vegetable Protein, Flavour Enhancers (627, 631), Edible Vegetable Oil (Palm, Coconut), Anticaking Agent (551)).",,en:milk,,,en:in
8902080105021,Pepsi Cola 250ml Can,Pepsico,"carbonated water, Sugar, Acidity regulator (338), Caffeine, permitted natural colour (150d), added flavour",,,,,en:in
8901764042805,Thums Up,Coca-Cola,"CARBONATED WATER, SUGAR, ACIDITY REGULATOR (338), CAFFEINE (81 mg/100 g), SWEETENER (960), COLOUR (150 d), FLAVOURS (NATURAL, NATURE-IDENTICAL & ARTIFICIAL (COLA) FLAVORING SUBSTANCES)",,,,,India
8906048500668,Protinex Rich Chocolate Flavour 400g Jar,"Danone,Protinex",,,,,,India
8902080404575,Mango Slice 1.75ltr,PepsiCo Inc.,"WATER, SUGAR, *CONCENTRATED MANGO PULP & ALPHONSO MANGO PULP (14% MANGO PULP), ACIDITY REGULATOR (330), STABILIZERS (466, 440) FLAVOUR (NATURAL AND NATURE IDENTICAL FLAVOURING SUBSTANCES), PRESERVATIVE (202), COLOUR (110). *14% MANGO PULP IN RECONSTITUTED BEVERAGE SHARE BACK",,,,,India
8901595862825,Red chilli sauce,Ching's,"Water, Sugar, Red Chilli (6%), Garlic, Ginger, lodised Salt, Thickener (INS 1422), Acidity Regulators (INS 260, INS 330), Emulsifying and Stabilizing Agent (INS 415), Preservative (INS 211). Allergen Advice: May contain: Wheat, Nuts, Sesame seeds, Soy, Mustard and Milk.",,,,"en:milk,en:mustard,en:nuts,en:sesame-seeds,en:soybeans",en:in
8906007280037,Fortune Soya Health Refined Oil,Fortune,,,,,,en:India
8901030900105,Tomato Soup,knorr,"Sugar, Maize Starch, Tomato Paste Solids (15%), Refined Wheat Flour (Maida), lodised salt, Hydrogenated Palm Oil, *Dehydrated Vegetables (Onion Powder (2.8%), Leeks (1.1%)), Hydrolyzed Vegetable Protein, Spices & Condiments (Black pepper (0.4%)), Anti caking agent - 551, Thickener - 415, Red Beet Juice Powder (Anti caking agent - 551), Flavours - Natural (Garlic) and Nature Identical Flavouring Substances, Flavour Enhancer - 627 & 631, Oleoresin Chilli, Acidity Regulator - 330. Contains Wheat. May Contain Traces of Milk, Mustard, Soya, Celery & Nuts.",,en:gluten,,"en:milk,en:mustard,en:soybeans","United States, en:india"
8902080204052,Mirinda orange Flavour 750ml,Mirinda,,,,,,India
8906080601774,Swing Juicier Drink,Paper Boat,"WATER, SUGAR, MANGO PULP CONCENTRATE (6.5%)*, ACIDITY REGULATOR (CITRIC ACID), FLAVOURS (NATURE-IDENTICAL AND NATURAL FLAVOURING SUBSTANCES), STABILIZER (PECTIN), ANTIOXIDANT (ASCORBIC ACID) AND VITAMIN D2. *RECONSTITUTED 13% MANGO PULP CONTENT.",,,,,en:India
8901063029262,Jim jam92 g,Britannia,"REFINED WHEAT FLOUR (MAIDA), SUGAR (24%), REFINED PALM OIL & INTERESTERIFIED VEGETABLE FAT, INVERT SUGAR SYRUP DEXTROSE, MILK PRODUCTS (MILK SOLIDS & SWEETENED CONDENSED MILK), EDIBLE MAIZE STARCH, MALTODEXTRIN, FRUIT PRODUCTS (0.7%) (APPLE JUICE CONCENTRATE, BANANA POWDER & PLUM JUICE CONCENTRATE), IODISED SALT, EMULSIFIERS [322(i) & 471], RAISING AGENTS [503(ii)&500(ii)], NATURE IDENTICAL AND ARTIFICIAL (MIXED FRUIT, VANILLA & BUTTER) FLAVOURING SUBSTANCES, ACIDITY REGULATORS [330&331(iii)], GELLING AGENT (440) AND COLOUR (122). (Numbers in brackets as per International Numbering System) CONTAINS WHEAT, MILK AND SOYA. Marketed By: BRITANNIA INDUSTRIES LTD., 5/1 A HUNGERFORD STREET, KOLKATA-700017, WEST BENGAL (A WADIA Enterprise) For Mfg. unit address & Lic. No. read the last two characters of the &quot;Lot No.&quot; and see address panel below. 06-J. B. MANGHARAM FOODS PVT. LTD., GOLA KA MANDIR, PO. RESIDENCY, GWALIOR-474005, MADHYA PRADESH Lic. No. 10012026000247, 9F-BRITANNIA INDUSTRIES LTD., PLOT NO. B-28, FIVE STAR MIDC, RANJANGAON, TAL SHIRUR, DIST. PUNE-412220, MAHARASHTRA Lic. No. 10018022007587, 9L-ANNIA INDUSTRIES LTD A13, A14, A15, A16, SIPCOT INDUSTRIAL GROWTH CENTRE, GANGAIKONDAN, TIRUNELVELI-627352, TAMIL NADU Lic. No. 12422999001583 For feedback Contact: Executive, Consumer Care Cell, Ph: (Tell Free 1-800-42544",,"en:gluten,en:milk,en:soybeans",,,"en:India,"
8901719121401,Monaco,Parle,,,,,,"France, en:india"
8901207032103,Real Guava juice 180ml tpk,,,,,,,en:India
8908001658065,Ocean Fruit drink Mango & Passion fruit Flv 500ml,Ocean,"Water, Apple Juice Concentrate 18% (Equivalent to 12% Apple Juice). Sugar, Glucose, Minerals (E 329, E 508). Acidity Regulator (E 330, E 331), Nature Identical Flavouring Substances (Peach&Passion Fruit Flavour), Permitted Class II Preservative (E 202), Vitamins (B3, B5, B7).",,,,,India
8901030824128,Horlicks,Hindustan Uniliver,,,,,,en:India
8904327600405,Myfitness Chocolate Peanut Butter,Myfitness,"Roasted Peanuts, Dark Chocolate, Brown Sugar, Salt, Stabilizer (INS471). Allergen Info: Contains Peanuts And Soya Peanut Butter (Proprietary Food-4.2.2.5)",,en:peanuts,,,en:India
8901719117220,Parle Hide &seek 200g(30),Parle,,,,,,en:India
8901719123795,Parle monaco(200g),parle,,,,,,en:India
8904063214331,Haldiram aloo bhujia 220g,Haldiram's,,,,,,en:India
8904422702233,cow ghee,Patanjali,,,,,,Inde
8906080601248,Paper boat coconut water 200ml pet,Paper Boat,"COCONUT WATER (99%), SUGAR AND PRESERVATIVE (NISIN).",,,,,en:India
8901117250352,oral rehydration salts,cipla,,,,,,India
8901042967325,MTR POHA 60 g,MTR,,,,,,en:india
8901063363809,Gobbless Choco Chill Cake,Britannia,,,,,,India
8904422700840,Patanjali,,,,,,,en:india
8901063092730,britannia,Britannia,,,,,,en:india
8901262151726,Amul Lactose Free250ml,Amul,"Toned Milk, Milk Solids, Enzyme (beta galactosidase)",en:milk,en:milk,,,Inde
8904335600695,Dark Chocolate Peanut Butter,Yoga Bar,"Roasted Peanuts 71%, Dark Chocolate (Cocoa Solids, Cocoa Butter, Cocoa Powder, Sugar, Soy Lecithin & Natural Vanilla), Raw Sugar, Cocoa Powder, Probiotics SEB LBSC (Bacillus Coagulans) *100 million CFU per serving. Contains Added Natural Flavour: Rosemary Extract, Chocolate. Commodity: 04.2.2.5 Nut Butter Proprietary Food. Storage Instructions: Store in a cool, dry, and hygienic place. Do not refrigerate. Allergen Advice: CONTAINS NUTS & SOY LECITHIN.",,"en:peanuts,en:soybeans",,,India
